ProductName,Price,Rate,Review,Summary
"Pureit Max Water Saver 10 L RO + UV + MF Water Purifier with Eco Recovery TechnologyÂ Â (Black, White)","â‚¹13,999",5,Perfect product!,"Thank you flipkart for fast delivery in Bangalore. (Next day after booking). I really appreciate your team for the service that you all are providing during this tough time! I am not happy with your customer service support team. After delivery when I called them for installation they said that your product doesn't require installation. When I asked him, How can I use this product without installation? then he asked me to follow instructions and start using... As a valuable customer (plus m..."
KENT Ace Extra/ Ace Alkaline 8 L RO + UV + UF + TDS Control + Alkaline + UV in Tank Water Purifier with Alkaline WaterÂ Â (White),"â‚¹15,999",5,Perfect product!,"Good product, I live in Chennai & changed my residence to different are, bmtge wateer taste was keep on changing & My previous Pureit Ro+Mf (Middle Variant) was failing to deliver the best taste, so decided to buy this Product, It's better & giving good taste than Pure It Ro( I'm not saying Abt higher End). according to me, this gives best taste if the water is soft, but in chennai, not all the areas have soft water, Most of the places it's hard water may be because of Beach. Even though, I'..."
LIVPURE LIV-PEP-PRO-PLUS+ 7 L RO + UV + UF Water Purifier with Taste EnhancerÂ Â (White),"â‚¹8,199",3,Decent product,Product is good and stable . Prefilter(external filter) dosen't come in the box . Livpure local installation guy will bring it and charges 700rs . He even demanded tips for the installation above this.He will extra charge you if your water outlet needs any extra fittings other than the branching valve. Be advised of these things1. Total Four drill holes have to made on wall for mounting water filter and pre filter.2. Main valve to the kitchen/apartment has to be closed for 5-10 minutes ...
"Aquagrand SkyLand 18 Ltr RO + UV + UF + TDS Water Purifier 18 L RO + UV + UF + TDS Water PurifierÂ Â (White, Blue)","â‚¹4,687",5,Terrific purchase,"Overall good product, Suits in everyone's budget with latest technology inbuilt. All RO+UV+ UF Purification technology remains same and  cost is keep changing because of Brand values. I recommended this product to one who can't afford high end products. Installation done effectively by professional technicians."
Pureit Advanced Plus RO+MF+MP 7 L RO + MF Water PurifierÂ Â (Black),"â‚¹7,799",5,Mind-blowing purchase,"This is honest review. After analysing and spending so much time online apps. I have decided to go for the Unilever Pure It. It was amazing product in this price range. I am using against the Cauvery water, showing TDS as 320 PPP in my area after Pure it now coming 20 to 50. Delivery was very fast and installation little bit delayed because DC SMPS replacement."
"KENT Ace 8 L RO + UV + UF + TDS Water Purifier with Mineral ROTM Technology,In-tank UV DisinfectionÂ Â (White)","â‚¹14,299",4,Really Nice,"Great system with all necessary features. The best part is the after sales service, there's an app that you register to and it already has your details. Unlimited free services for 4 years is amazing, Aquaguard charges 3-4 thousand for 2 years for filter with same features. Some parts give problems sometimes (but can be solved by service) and there is no indicator ON light (its too quite to know if its ON), so gave 4 rating, otherwise its a good purchase."
"Preethi WG 907 Wet Grinder?ÿ?ÿ(Purple, White, Silver)","ƒ??7,079",3,Good,Looks very well but motor is heating
Butterfly Rapid Plus Wet Grinder with Coconut Scraper (Blue)?ÿ?ÿ(Ink Blue),"ƒ??4,199",3,Does the job,After usage of around 2 weeks below are my findingsGrinder is very compact and light weightIt require very small space .The motor is very smooth and have less noise.Even after soaking the rice for 5 hours we can still find whole rice in the batterAs there is very small  gap present between the drum and the motor compartment the heat of the motor is getting transferred to the batter.
Butterfly Rhino Plus Wet Grinder?ÿ?ÿ(Grey),"ƒ??5,299",5,Brilliant,"Butterfly is butterfly. This griender is so awesome in work , it didn't even overheat or no sound . It gave me smooth paste in less time it is also handy to use and simple, small to carry by ladies. No sound No heat Perfect mixture and be useful for nuclear families."
Pigeon Supremo Wet Grinder?ÿ?ÿ(Cherry Red),"ƒ??3,399",5,Super!,"The stones, steel vessel and plastic are of fine quality. Easy to operate. Motor is super powerful at the first use. I will re-review after some more use. As the main operation is doing by the motor and stones, we have to compromise on the sound generated while operating. Packing was good and the product got delivered surprisingly faster. 3 days before the promised date."
Prestige PWG 07 Wet Grinder?ÿ?ÿ(Black),"ƒ??4,330",5,Super!,Good product
Prestige PWG 09 Wet Grinder with Timer?ÿ?ÿ(Black),"ƒ??5,300",5,Terrific purchase,"A good product,  but I had to replace it due to some technical issues. Overall a good one,  my mom is happy with the quality of the product."
Prestige PWG 08 Wet Grinder?ÿ?ÿ(Black),"ƒ??4,000",5,Classy product,nice
"Elgi Ultra FASTGRIND Wet Grinder?ÿ?ÿ(Red, White)","ƒ??10,000",5,Brilliant,"Perfect grinder...it grinds vary faster than my older ultra wet grinder. Size is compact and the grinding stones are also small in size, so weight also less to carry and clean."
"ULTRA Perfect + 2.0 L Wet Grinder?ÿ?ÿ(Purple, White)","ƒ??10,790",4,Worth the money,Nice Product Good Quality...Price is bit high compared to others but it have Good build quality... Expected some accessories rather than very best grinder
ULTRA Grind+Gold 2.0 L Wet Grinder?ÿ?ÿ(Purple),"ƒ??9,190",5,Terrific,"I had the same machine earlier also, but the older model 2009. Last 12 years, not even had trouble once. Recently got some issue, so have to fix it. Jus fascinated by the interrupted performance, bought a new one as well. Very good one and noticed the new model takes very less time as well to finish the job comparing old model...I'm a happy customer."
Greenchef Solona Table Top Grinder Wet Grinder?ÿ?ÿ(Pink),"ƒ??3,599",1,Unsatisfactory,Don't Buy this product. Waste of money... Less then one month/ 5 times only used ...Now not working... Totally disappointed ... Who recently buy this product kindly share feedback... It will help others....
KENT 16079 - Wet Grinder Wet Grinder?ÿ?ÿ(White),"ƒ??4,999",4,Perfect product and ideal!!,Good product with no layback and works perfectly well!! Would recommend others to purchase the product.
Ponmani Power Plus Tilting Wet Grinder?ÿ?ÿ(Red),"ƒ??8,699",5,Simply awesome,Nice grinder.. tilting type is very easy for me to transfer ground flour into a vessel.. grinder is very fast than normal type grinder.. moreover it is 3 litre so that very useful in grinding more and stocking up for a week.. delivered soon ...tq flipkart
Preethi WG-905 Wet Grinder?ÿ?ÿ(Purple),"ƒ??5,149",5,Mind-blowing purchase,Super nice working fast good lovely i like it
Sowbaghya SAWG01P Wet Grinder?ÿ?ÿ(Pink),"ƒ??4,084",5,Worth every penny,Excellent the product thank you Flipkart
Preethi Iconic WG-908 Wet Grinder?ÿ?ÿ(Pink),"ƒ??9,799",4,Good choice,Good product but a bit expensive.The problem is we r not getting the performance 4 d price.There is no improvement in grinding speeds like they propogate and it takes exactly the same time that of my old grinder even though its using a new grinding technique.But i have to say its very compact and cute.
"ULTRA Mini Wet Grinder?ÿ?ÿ(Purple, White)","ƒ??7,690",5,Classy product,"Although the first one which I got delivered had some issues and made crazy sounds , the replaced grinder is working like a charm . It's wonderful . But those who want to add milllets to this won't be happy as this won't be grinding them to a fine batter ."
Butterfly Rapid Wet Grinder?ÿ?ÿ(Grey),"ƒ??4,899",5,Best in the market!,Purchased the same one couple of years back and it's working fine without any issues. Nice product recommend to buy the same .Happy with the delivery as always. Thanks to Flipkart.
Ponmani Nano Tech Wet Grinder?ÿ?ÿ(Multicolor),"ƒ??3,999",5,Just wow!,Ponmani is best grinder company.  very good product and good support provided by company. I give 10 star to Ponmani Grinder Company.
Ponmani Power Wet Grinder?ÿ?ÿ(Red),"ƒ??7,499",5,Fabulous!,Best buyFirst time i ordered.. the delivery was quick but yhe steel drum was bent a bit so asked for replacement.. and the return was smooth and quick wirh quick delivery of the new product which is running well.The batter becomes really smooth and in no time compared  to our previous one.
Lakshmi ez Wet Grinder?ÿ?ÿ(Maroon),"ƒ??3,746",5,Good Grinder,"This is a nice product worthy of the price , does not make the usual grinder noise , only suitable for a very small family , but since ours is a big family we have to use it to grind batter daily , so if your family has more than 4 members , please go for a bigger size."
Butterfly Rhino 2 Ltr Wet Grinder?ÿ?ÿ(Cherry Red),"ƒ??4,396",4,Delightful,"I would like to appreciate the way this product delivered to me,it was packed completely secured without having impact to the item.For this price this wet grider is pretty decent and it's been more than a couple of weeks I'm using it is working as expected."
"MamaEarth Skin Illuminate Face Cream, for skin brightening, with Vitamin C and TurmericÂ Â (80 g)",â‚¹237,3,Fair,The product was really fantastic But in some points it has draw back It really does good work for glowing skinGood sunscreenBut it was lacking in a perfect moisturizer My skin is combination type of skinAnd if i apply it my skin become so dry And i have to apply again a diff moisturizer to make my skin hydrate I will really give it 3/5 points*not a bad product*
MamaEarth Skin Illuminate Face Serum for Radiant Skin with Vitamin C & TurmericÂ Â (15 ml),â‚¹314,5,Simply awesome,Excellent product. Give a smooth bright skin. Thank you flipkart.
mCaffeine Vitamin C Green Tea Face Serum for Glowing Skin with Hyaluronic AcidÂ Â (40 ml),â‚¹549,5,Worth every penny,"Super product,My skin is oily and acne prone but this suits me from first day... I feel smooth, non sticky, fresh and light after using it... But you must use Sunscreen on day time and moisture at night... I think it's already written on package also... Go for it... I really feel soothing happy with this product"
mCaffeine Coffee Moment Festive Skincare Gift Set| Daily Essentials for all skin typesÂ Â (5 Items in the set),"â‚¹1,199",5,Excellent,Awesome product original product very happy to receive original product M caffeine body Scrub is awesome You have to use it and try it you will love it guys
mCaffeine Coffee Hydrating Face Serum for Glowing Skin with Vitamin E for Sun ProtectionÂ Â (40 ml),â‚¹549,4,Delightful,I like the smell of this serum realy nice nd i'm a big fan of coffee so i like the fragrance of this serum nd yes it does what tge brand said.i don't knw about sun protection bcz the delivery was happened during lockdown...but it is non grassy nd oily skin people also can try this bcz its absorb quickly nd for dry skin people also good... i tried mamaearth vitamin c serum that was also good but i wnt to try something new serum nd mcaffeine is one of my fav. Brand nd i saw many reviews of that...
"THE INDIE EARTH Vitamin C Serum with Vitamin E, Turmeric, Ferulic Acid and Vegan Glutathione Acid Serum (30 ml) For Skin Brightening, Even Skin Tone & Blemish ControlÂ Â (30 ml)",â‚¹441,5,Super!,This has helped me gain back my beautiful smile and fought against coming wrinkles. This anti-ageing vitamin C serum has made my skin more lively and beautiful.This serum has made my skin smoother and plumper and fairerBest one
The Moms Co. Natural Vita Rich Face Care Kit for Skin Brightening | Daily Skin Care Gift BoxÂ Â (3 x 75 ml),â‚¹629,5,Brilliant,It cane with very good packaging i loved the product...M using this product from last 1year nd it makes my skin glow and allow me look pretty without makeup also... Thanks moms co for such a great products
"URBANYOG Hair Removal Cream Spray for Womens Hand, Leg & Under Arm, Painless Hair Removal SprayÂ Â (200 ml)",â‚¹499,5,Super!,I would like to say that using a spray instead of a cream is much faster and easier to apply. I used this all on my legs and my bikini line. I am really impressed with how this worked. My skin feels so smooth for even longer than it would after shaving. I will purchase this again.
